EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,ObjectId
69762,1706923,REGULAR,HOME OF THE INNOCENTS,,1100 E MARKET ST,,LOUISVILLE,KY,40206,FOOD SERVICE,2022/10/05 00:00:00,100,A,HOME OF THE INNOCENTS,,2394
70589,1749704,REGULAR,WALMART #5183,,3800 RUCKRIEGEL PKWY,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",2023/04/19 00:00:00,98,,WALMART #5183,,2395
68306,1725459,ENFORCEMENT ACTIONS,PAPA JOHN'S #200,,2111 W BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/11/30 00:00:00,0,,PAPA JOHN'S #200,,2396
69762,1743618,REGULAR,HOME OF THE INNOCENTS,,1100 E MARKET ST,,LOUISVILLE,KY,40206,FOOD SERVICE,2023/03/21 00:00:00,100,A,HOME OF THE INNOCENTS,,2397
70591,1685437,REGULAR,SUBWAY #2824,,9501 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/07/11 00:00:00,98,A,SUBWAY #2824,,2398
68306,1725460,FOLLOWUP,PAPA JOHN'S #200,,2111 W BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/12/02 00:00:00,0,,PAPA JOHN'S #200,,2399
69764,1683485,REGULAR,EL NOPAL,,11336 PRESTON HWY,,LOUISVILLE,KY,40229,FOOD SERVICE,2022/06/29 00:00:00,93,A,EL NOPAL,,2400
73647,1752922,REGULAR,CENTER FOR WOMEN & FAMILIES,,927 S 2ND ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2023/05/02 00:00:00,100,A,CENTER FOR WOMEN & FAMILIES,,2401
73723,1686583,REGULAR,METRO EAST NUTRITION PROGRAM,,9212 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,RETAIL WITH LIMITED SERVICE,2022/07/15 00:00:00,100,,METRO EAST NUTRITION PROGRAM,,2402
73985,1680986,REGULAR,PENN STATION,,3707 CHAMBERLAIN LN,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/06/21 00:00:00,97,A,PENN STATION,,2403
73985,1720663,REGULAR,PENN STATION,,3707 CHAMBERLAIN LN,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/12/02 00:00:00,97,A,PENN STATION,,2404
73987,1697801,REGULAR,LONG JOHN SILVER'S,,5447 NEW CUT RD,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/08/30 00:00:00,97,A,LONG JOHN SILVER'S,,2405
73987,1737585,REGULAR,LONG JOHN SILVER'S,,5447 NEW CUT RD,,LOUISVILLE,KY,40214,FOOD SERVICE,2023/02/23 00:00:00,100,A,LONG JOHN SILVER'S,,2406
73996,1706098,REGULAR,JIM PATTERSON STADIUM,,3015 S 3RD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2022/10/04 00:00:00,98,A,JIM PATTERSON STADIUM,,2407
73996,1735971,REGULAR,JIM PATTERSON STADIUM,,3015 S 3RD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2023/02/17 00:00:00,97,A,JIM PATTERSON STADIUM,,2408
73996,1758098,REGULAR,JIM PATTERSON STADIUM,,3015 S 3RD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2023/05/23 00:00:00,97,A,JIM PATTERSON STADIUM,,2409
74005,1699477,REGULAR,ST. MARTHA'S CONCESSION STAND,,2825 KLONDIKE LN,,LOUISVILLE,KY,40218,FOOD SERVICE,2022/09/06 00:00:00,100,A,ST. MARTHA'S CONCESSION STAND,,2410
74005,1744947,REGULAR,ST. MARTHA'S CONCESSION STAND,,2825 KLONDIKE LN,,LOUISVILLE,KY,40218,FOOD SERVICE,2023/03/29 00:00:00,99,A,ST. MARTHA'S CONCESSION STAND,,2411
74257,1695527,REGULAR,FAMILY DOLLAR #26820,,4126 TAYLOR BLVD,,LOUISVILLE,KY,40215,PRE-PACKAGED RETAIL,2022/08/21 00:00:00,96,,FAMILY DOLLAR #26820,,2412
74258,1696536,REGULAR,CUBA FOOD MART,,5422 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/24 00:00:00,87,C,CUBA FOOD MART,,2413
74258,1696537,REGULAR,CUBA FOOD MART,,5422 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/24 00:00:00,88,,CUBA FOOD MART,,2414
74258,1697868,FOLLOWUP,CUBA FOOD MART,,5422 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/30 00:00:00,98,A,CUBA FOOD MART,,2415
74258,1697869,FOLLOWUP,CUBA FOOD MART,,5422 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/30 00:00:00,97,,CUBA FOOD MART,,2416
74258,1737582,REGULAR,CUBA FOOD MART,,5422 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/02/23 00:00:00,97,A,CUBA FOOD MART,,2417
74258,1737583,REGULAR,CUBA FOOD MART,,5422 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/02/23 00:00:00,99,,CUBA FOOD MART,,2418
74259,1681767,REGULAR,TARGET T-0780 STARBUCKS,,4640 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/06/23 00:00:00,100,A,TARGET T-0780 STARBUCKS,,2419
74259,1722892,REGULAR,TARGET T-0780 STARBUCKS,,4640 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/12/12 00:00:00,96,A,TARGET T-0780 STARBUCKS,,2420
74263,1716264,REGULAR,TURF WINN KITCHEN,,700 CENTRAL AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,2022/11/09 00:00:00,96,A,TURF WINN KITCHEN,,2421
74265,1716270,REGULAR,FINISH LINE SUITES,,700 CENTRAL AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,2022/11/09 00:00:00,99,A,FINISH LINE SUITES,,2422
74363,1715402,REGULAR,WALMART #5417,,175 OUTER LOOP,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/11/08 00:00:00,97,A,WALMART #5417,,2423
74363,1715403,REGULAR,WALMART #5417,,175 OUTER LOOP,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/11/08 00:00:00,99,,WALMART #5417,,2424
74363,1738056,COMPLAINT,WALMART #5417,,175 OUTER LOOP,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,001 SQ FT OR OVER",2023/02/01 00:00:00,0,,WALMART #5417,,2425
74363,1738057,FOLLOWUP,WALMART #5417,,175 OUTER LOOP,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,001 SQ FT OR OVER",2023/02/20 00:00:00,0,,WALMART #5417,,2426
74391,1685166,REGULAR,SUBWAY #12335,,3939 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/07/08 00:00:00,99,A,SUBWAY #12335,,2427
77295,1701549,REGULAR,EDIBLE ARRANGEMENTS,,3701 LEXINGTON RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/08/16 00:00:00,100,A,EDIBLE ARRANGEMENTS,,2428
75536,1743658,REGULAR,KROGER L-763,,520 N 35TH ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,001 SQ FT OR OVER",2023/03/23 00:00:00,95,,KROGER L-763,,2429
72438,1741155,REGULAR,GORDON FOOD SERVICE STORE,,641 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,001 SQ FT OR OVER",2023/03/13 00:00:00,100,,GORDON FOOD SERVICE STORE,,2430
74391,1725250,REGULAR,SUBWAY #12335,,3939 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/12/21 00:00:00,97,A,SUBWAY #12335,,2431
74409,1677216,REGULAR,CHEESECAKE FACTORY,,5000 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/06/06 00:00:00,97,A,CHEESECAKE FACTORY,,2432
74409,1725335,REGULAR,CHEESECAKE FACTORY,,5000 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/12/21 00:00:00,100,A,CHEESECAKE FACTORY,,2433
74409,1756301,REGULAR,CHEESECAKE FACTORY,,5000 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/05/17 00:00:00,100,A,CHEESECAKE FACTORY,,2434
74650,1695121,REGULAR,POLO FIELDS CC POOL SNACK BAR,,17001 POLO FIELDS LN,,LOUISVILLE,KY,40245,STATIONARY RESTRICTED CONCESSON,2022/08/16 00:00:00,98,,POLO FIELDS CC POOL SNACK BAR,,2435
74656,1694404,FOLLOWUP,PF CHANG'S,,9120 SHELBYVILLE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/08/15 00:00:00,100,A,PF CHANG'S,,2436
74656,1692690,REGULAR,PF CHANG'S,,9120 SHELBYVILLE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/08/08 00:00:00,94,C,PF CHANG'S,,2437
74656,1737793,REGULAR,PF CHANG'S,,9120 SHELBYVILLE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/02/24 00:00:00,96,A,PF CHANG'S,,2438
74670,1692184,REGULAR,SALSARITA'S,,285 N HUBBARDS LN,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/08/05 00:00:00,100,A,SALSARITA'S,,2439
74670,1725734,REGULAR,SALSARITA'S,,285 N HUBBARDS LN,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/12/27 00:00:00,100,A,SALSARITA'S,,2440
74913,1697522,REGULAR,SAVE-A-LOT,,4148 TAYLOR BLVD,,LOUISVILLE,KY,40215,SUPERMARKET WITH PROCESSING,2022/08/29 00:00:00,97,,SAVE-A-LOT,,2441
75119,1691433,REGULAR,SUBWAY #34164,,2840 PACKERLAND WAY,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/08/03 00:00:00,96,A,SUBWAY #34164,,2442
75119,1731584,REGULAR,SUBWAY #34164,,2840 PACKERLAND WAY,,LOUISVILLE,KY,40213,FOOD SERVICE,2023/01/26 00:00:00,99,A,SUBWAY #34164,,2443
75196,1696545,REGULAR,RESIDENCE INN,,333 E MARKET ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/23 00:00:00,100,A,RESIDENCE INN,,2444
75196,1736743,REGULAR,RESIDENCE INN,,333 E MARKET ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/02/21 00:00:00,99,A,RESIDENCE INN,,2445
75203,1716262,REGULAR,MILLIONAIRE 4,,700 CENTRAL AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,2022/11/09 00:00:00,96,A,MILLIONAIRE 4,,2446
75222,1675784,REGULAR,PAUL'S FRUIT MARKET,,3922 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/31 00:00:00,100,A,PAUL'S FRUIT MARKET,,2447
75222,1675785,REGULAR,PAUL'S FRUIT MARKET,,3922 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/31 00:00:00,100,,PAUL'S FRUIT MARKET,,2448
75222,1719934,REGULAR,PAUL'S FRUIT MARKET,,3922 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/30 00:00:00,100,A,PAUL'S FRUIT MARKET,,2449
75222,1719935,REGULAR,PAUL'S FRUIT MARKET,,3922 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/30 00:00:00,100,,PAUL'S FRUIT MARKET,,2450
75536,1707205,REGULAR,KROGER L-763,,520 N 35TH ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/10/07 00:00:00,98,A,KROGER L-763,,2451
75536,1707206,REGULAR,KROGER L-763,,520 N 35TH ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/10/07 00:00:00,98,,KROGER L-763,,2452
75536,1743657,REGULAR,KROGER L-763,,520 N 35TH ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,001 SQ FT OR OVER",2023/03/23 00:00:00,98,A,KROGER L-763,,2453
71695,1752785,REGULAR,YENNES FOOD MART,,850 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,SUPERMARKET WITH PROCESSING,2023/05/02 00:00:00,100,,YENNES FOOD MART,,2454
78034,1681992,COMPLAINT,SAM'S KWIK MART,,4060 CANE RUN RD,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2022/06/02 00:00:00,0,,SAM'S KWIK MART,,2455
70591,1751254,REGULAR,SUBWAY #2824,,9501 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2023/04/26 00:00:00,98,A,SUBWAY #2824,,2456
76472,1749867,COMPLAINT,RED ROBIN,,9870 VON ALLMEN CT,,LOUISVILLE,KY,40241,FOOD SERVICE,2023/03/10 00:00:00,0,,RED ROBIN,,2457
77295,1737654,REGULAR,EDIBLE ARRANGEMENTS,,3701 LEXINGTON RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/02/24 00:00:00,99,A,EDIBLE ARRANGEMENTS,,2458
72441,1698272,REGULAR,AFC SUSHI @ KROGER #389,,5929 TIMBER RIDGE DR,,PROPSECT,KY,40059,FOOD SERVICE,2022/08/31 00:00:00,100,A,AFC SUSHI @ KROGER #389,,2459
70591,1719530,REGULAR,SUBWAY #2824,,9501 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/11/29 00:00:00,99,A,SUBWAY #2824,,2460
78034,1751946,REGULAR,SAM'S KWIK MART,,4060 CANE RUN RD,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2023/04/30 00:00:00,96,,SAM'S KWIK MART,,2461
75555,1693758,REGULAR,MIRABELLE GOURMET CATERING,,1309 CHRISTY AVE,,LOUISVILLE,KY,40204,CATERERS,2022/08/11 00:00:00,96,A,MIRABELLE GOURMET CATERING,,2462
76473,1686346,REGULAR,BAXTER AVENUE THEATERS,,1250 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/07/14 00:00:00,98,A,BAXTER AVENUE THEATERS,,2463
71704,1684247,REGULAR,NEW DIRECTIONS BAR & GRILL,,2630 CHAMBERLAIN LN,,LOUISVILLE,KY,40245,FOOD SERVICE,2022/07/05 00:00:00,98,A,NEW DIRECTIONS BAR & GRILL,,2464
77349,1724189,REGULAR,DOLLAR GENERAL #10801,,9101 GALENE DR,,LOUISVILLE,KY,40299,PRE-PACKAGED RETAIL,2022/12/16 00:00:00,100,,DOLLAR GENERAL #10801,,2465
70644,1727561,REGULAR,CVS #6203,,3997 S 7TH ST,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2023/01/08 00:00:00,100,,CVS #6203,,2466
72441,1736232,REGULAR,AFC SUSHI @ KROGER #389,,5929 TIMBER RIDGE DR,,PROPSECT,KY,40059,FOOD SERVICE,2023/02/20 00:00:00,100,A,AFC SUSHI @ KROGER #389,,2467
77404,1717926,REGULAR,PANERA BREAD,,3131 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/11/18 00:00:00,98,A,PANERA BREAD,,2468
71704,1726720,REGULAR,NEW DIRECTIONS BAR & GRILL,,2630 CHAMBERLAIN LN,,LOUISVILLE,KY,40245,FOOD SERVICE,2023/01/04 00:00:00,98,A,NEW DIRECTIONS BAR & GRILL,,2469
76473,1724834,REGULAR,BAXTER AVENUE THEATERS,,1250 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/12/19 00:00:00,99,A,BAXTER AVENUE THEATERS,,2470
75560,1693973,REGULAR,PROOF ON MAIN,,702 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/08 00:00:00,100,A,PROOF ON MAIN,,2471
78133,1735145,REGULAR,MARATHON GRAB-N-GO,,3401 BRECKENRIDGE LN,,LOUISVILLE,KY,40220,SUPERMARKET WITH PROCESSING,2023/02/14 00:00:00,99,,MARATHON GRAB-N-GO,,2472
71704,1757031,COMPLAINT,NEW DIRECTIONS BAR & GRILL,,2630 CHAMBERLAIN LN,,LOUISVILLE,KY,40245,FOOD SERVICE,2023/03/30 00:00:00,0,,NEW DIRECTIONS BAR & GRILL,,2473
70710,1701826,REGULAR,FOUR POINTS BY SHERATON,,2850 CRITTENDEN DR,,LOUISVILLE,KY,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/09/15 00:00:00,94,A,FOUR POINTS BY SHERATON,,2474
72495,1752744,REGULAR,COURTYARD BY MARRIOTT,,10200 CHAMPION FARMS DR,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/05/02 00:00:00,97,A,COURTYARD BY MARRIOTT,,2475
77404,1750291,REGULAR,PANERA BREAD,,3131 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2023/04/24 00:00:00,97,A,PANERA BREAD,,2476
71704,1757032,OFFICE,NEW DIRECTIONS BAR & GRILL,,2630 CHAMBERLAIN LN,,LOUISVILLE,KY,40245,FOOD SERVICE,2023/04/06 00:00:00,0,,NEW DIRECTIONS BAR & GRILL,,2477
70710,1740730,REGULAR,FOUR POINTS BY SHERATON,,2850 CRITTENDEN DR,,LOUISVILLE,KY,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/03/10 00:00:00,96,A,FOUR POINTS BY SHERATON,,2478
72495,1752745,REGULAR,COURTYARD BY MARRIOTT,,10200 CHAMPION FARMS DR,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/05/02 00:00:00,99,,COURTYARD BY MARRIOTT,,2479
76927,1688431,REGULAR,JIMMY JOHN'S,,3901 DUTCHMANS LN,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/07/21 00:00:00,99,A,JIMMY JOHN'S,,2480
78144,1676190,REGULAR,STARBUCKS #11181,,3103 S 3RD ST,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/06/01 00:00:00,100,A,STARBUCKS #11181,,2481
77404,1758412,COMPLAINT,PANERA BREAD,,3131 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2023/04/24 00:00:00,0,,PANERA BREAD,,2482
70710,1745275,REGULAR,FOUR POINTS BY SHERATON,,2850 CRITTENDEN DR,,LOUISVILLE,KY,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/03/10 00:00:00,100,,FOUR POINTS BY SHERATON,,2483
72495,1714904,REGULAR,COURTYARD BY MARRIOTT,,10200 CHAMPION FARMS DR,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/04 00:00:00,97,A,COURTYARD BY MARRIOTT,,2484
71708,1736691,REGULAR,WALGREENS #7643,,9801 BROWNSBORO RD,,LOUISVILLE,KY,40241,PRE-PACKAGED RETAIL,2023/02/21 00:00:00,100,,WALGREENS #7643,,2485
75560,1732702,REGULAR,PROOF ON MAIN,,702 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/02/01 00:00:00,99,A,PROOF ON MAIN,,2486
72495,1714905,REGULAR,COURTYARD BY MARRIOTT,,10200 CHAMPION FARMS DR,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/04 00:00:00,99,,COURTYARD BY MARRIOTT,,2487
76927,1727129,REGULAR,JIMMY JOHN'S,,3901 DUTCHMANS LN,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/12/28 00:00:00,98,A,JIMMY JOHN'S,,2488
77404,1758413,FOLLOWUP,PANERA BREAD,,3131 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2023/05/03 00:00:00,0,,PANERA BREAD,,2489
70722,1679129,FOLLOWUP,PENN STATION,,300 W WOODLAWN AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/06/13 00:00:00,97,A,PENN STATION,,2490
71710,1682378,FOLLOWUP,SAVE-A-LOT,,1804 DIXIE HWY,,LOUISVILLE,KY,40210,SUPERMARKET WITH PROCESSING,2022/06/27 00:00:00,95,,SAVE-A-LOT,,2491
75561,1676713,REGULAR,KROGER L-743,,12611 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/06/02 00:00:00,99,A,KROGER L-743,,2492
72496,1708198,REGULAR,SPINELLI'S HIGHLANDS,,614 BAXTER AVE #1172,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/10/11 00:00:00,95,A,SPINELLI'S HIGHLANDS,,2493
78144,1714295,REGULAR,STARBUCKS #11181,,3103 S 3RD ST,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/11/01 00:00:00,97,A,STARBUCKS #11181,,2494
76928,1690456,REGULAR,BUECHEL PARK NUTRITION PROGRAM,,2403 HIKES LN,,LOUISVILLE,KY,40218,RETAIL WITH LIMITED SERVICE,2022/07/28 00:00:00,100,,BUECHEL PARK NUTRITION PROGRAM,,2495
77404,1758414,FOLLOWUP,PANERA BREAD,,3131 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2023/05/09 00:00:00,0,,PANERA BREAD,,2496
70722,1678539,COMPLAINT,PENN STATION,,300 W WOODLAWN AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/06/06 00:00:00,0,,PENN STATION,,2497
71710,1680165,REGULAR,SAVE-A-LOT,,1804 DIXIE HWY,,LOUISVILLE,KY,40210,SUPERMARKET WITH PROCESSING,2022/06/17 00:00:00,89,,SAVE-A-LOT,,2498
75561,1676714,REGULAR,KROGER L-743,,12611 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/06/02 00:00:00,96,,KROGER L-743,,2499
72496,1749360,REGULAR,SPINELLI'S HIGHLANDS,,614 BAXTER AVE #1172,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/04/19 00:00:00,98,A,SPINELLI'S HIGHLANDS,,2500
78144,1744561,REGULAR,STARBUCKS #11181,,3103 S 3RD ST,,LOUISVILLE,KY,40214,FOOD SERVICE,2023/03/28 00:00:00,96,A,STARBUCKS #11181,,2501
76931,1753143,REGULAR,HONEY BEE'S DAY CARE II,,10512 NATIONAL TURNPIKE,,FAIRDALE,KY,40118,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/05/03 00:00:00,100,A,HONEY BEE'S DAY CARE II,,2502
70722,1677267,REGULAR,PENN STATION,,300 W WOODLAWN AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/06/06 00:00:00,92,C,PENN STATION,,2503
72626,1701286,REGULAR,SUNERGOS COFFEE,,2122 S PRESTON ST,,LOUISVILLE,KY,40217,FOOD SERVICE,2022/09/13 00:00:00,98,A,SUNERGOS COFFEE,,2504
71710,1682005,SURVEY,SAVE-A-LOT,,1804 DIXIE HWY,,LOUISVILLE,KY,40210,SUPERMARKET WITH PROCESSING,2022/06/02 00:00:00,0,,SAVE-A-LOT,,2505
77580,1717361,REGULAR,LONGHORN STEAKHOUSE #5287,,9700 VON ALLMEN CT,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/11/16 00:00:00,99,A,LONGHORN STEAKHOUSE #5287,,2506
70722,1722445,REGULAR,PENN STATION,,300 W WOODLAWN AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/12/08 00:00:00,96,A,PENN STATION,,2507
75561,1714753,REGULAR,KROGER L-743,,12611 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/11/03 00:00:00,100,A,KROGER L-743,,2508
76931,1718255,REGULAR,HONEY BEE'S DAY CARE II,,10512 NATIONAL TURNPIKE,,FAIRDALE,KY,40118,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/11/21 00:00:00,99,A,HONEY BEE'S DAY CARE II,,2509
78290,1717000,REGULAR,KLONDIKE MARKET & DELI,,3610 KLONDIKE LN,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/15 00:00:00,96,A,KLONDIKE MARKET & DELI,,2510
70837,1709846,REGULAR,FIRST KIDS EARLY CHILDHOOD,,7700 US HWY 42,,LOUISVILLE,KY,40241,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/10/17 00:00:00,100,A,FIRST KIDS EARLY CHILDHOOD,,2511
76935,1676715,REGULAR,STARBUCKS #10595,,12605 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/06/02 00:00:00,100,A,STARBUCKS #10595,,2512
71710,1725067,REGULAR,SAVE-A-LOT,,1804 DIXIE HWY,,LOUISVILLE,KY,40210,SUPERMARKET WITH PROCESSING,2022/12/20 00:00:00,95,,SAVE-A-LOT,,2513
77580,1757946,REGULAR,LONGHORN STEAKHOUSE #5287,,9700 VON ALLMEN CT,,LOUISVILLE,KY,40241,FOOD SERVICE,2023/05/23 00:00:00,99,A,LONGHORN STEAKHOUSE #5287,,2514
72626,1741801,REGULAR,SUNERGOS COFFEE,,2122 S PRESTON ST,,LOUISVILLE,KY,40217,FOOD SERVICE,2023/03/15 00:00:00,98,A,SUNERGOS COFFEE,,2515
78290,1717001,REGULAR,KLONDIKE MARKET & DELI,,3610 KLONDIKE LN,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/15 00:00:00,97,,KLONDIKE MARKET & DELI,,2516
75561,1714754,REGULAR,KROGER L-743,,12611 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/11/03 00:00:00,100,,KROGER L-743,,2517
70837,1747555,REGULAR,FIRST KIDS EARLY CHILDHOOD,,7700 US HWY 42,,LOUISVILLE,KY,40241,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/04/11 00:00:00,100,A,FIRST KIDS EARLY CHILDHOOD,,2518
76935,1714881,REGULAR,STARBUCKS #10595,,12605 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/11/04 00:00:00,100,A,STARBUCKS #10595,,2519
71712,1730114,REGULAR,LUIGI'S,,712 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/01/20 00:00:00,99,A,LUIGI'S,,2520
77581,1702119,REGULAR,MAGNOLIA FOODS CATERING,,621 W MAGNOLIA ST,,LOUISVILLE,KY,40208,CATERERS,2022/09/16 00:00:00,96,A,MAGNOLIA FOODS CATERING,,2521
72636,1686071,REGULAR,WORLD MARKET,,4600 SHELBYVILLE RD,,LOUISVILLE,KY,40207,SUPERMARKET WITH PROCESSING,2022/07/13 00:00:00,100,,WORLD MARKET,,2522
78298,1714659,REGULAR,SUBWAY,,3935 S 7TH STREET RD STE A,,LOUISVILLE,KY,40216,FOOD SERVICE,2022/11/03 00:00:00,97,A,SUBWAY,,2523
75561,1747496,REGULAR,KROGER L-743,,12611 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",2023/04/11 00:00:00,98,A,KROGER L-743,,2524
